2006.04.17,93.51
2006.04.18,89.83
2006.04.19,89.52
2006.04.20,90.83
2006.04.21,95.28
2006.04.22,97.42
2006.04.23,98.41
2006.04.24,98.16
2006.04.25,100.96
2006.04.26,103.35
2006.04.27,103.08
2006.04.28,102.72
2006.04.29,102.53
2006.04.30,102.63
2006.05.01,102.88
2006.05.02,102.84
2006.05.03,102.78
2006.05.04,103.98
2006.05.05,102.68
2006.05.06,100.28
2006.05.07,97.75
2006.05.08,97.85
2006.05.09,99.02
2006.05.10,96.35
2006.05.11,94.9
2006.05.12,95.92
2006.05.13,96.36
2006.05.14,97.42
2006.05.15,96.7
2006.05.16,95.47
2006.05.17,97.22
2006.05.18,98.87
2006.05.19,98.34
2006.05.20,97.75
2006.05.21,97.79
2006.05.22,98.5
2006.05.23,96.57
2006.05.24,91.74
2006.05.25,87.34
2006.05.26,85.74
2006.05.27,86.67
2006.05.28,87.44
2006.05.29,87.41
2006.05.30,89.16
2006.05.31,93.3
2006.06.01,97.12
2006.06.02,98.11
2006.06.03,98.37
2006.06.04,97.52
2006.06.05,96.67
2006.06.06,97.64
2006.06.07,95.65
2006.06.08,93.47
2006.06.09,91.18
2006.06.10,88.81
2006.06.11,88.17
2006.06.12,87.71
2006.06.13,86.14
2006.06.14,87.89
2006.06.15,89.73
2006.06.16,91.78
2006.06.17,91.43
2006.06.18,89.93
2006.06.19,90.26
2006.06.20,92.1
2006.06.21,90.04
2006.06.22,87.43
2006.06.23,87.78
2006.06.24,88.59
2006.06.25,90.74
2006.06.26,90.91
2006.06.27,89.68
2006.06.28,90.63
2006.06.29,92.01
2006.06.30,90.9
2006.07.01,93.16
2006.07.02,94.59
2006.07.03,95.48
2006.07.04,97.79
2006.07.05,100.28
2006.07.06,100.14
2006.07.07,100.15
2006.07.08,101.33
2006.07.09,101.39
2006.07.10,100.97
2006.07.11,98.03
2006.07.12,95.67
2006.07.13,94.42
2006.07.14,94.41
2006.07.15,92.45
2006.07.16,91.91
2006.07.17,91.3
2006.07.18,93.73
2006.07.19,95.06
2006.07.20,97.38
2006.07.21,98.55
2006.07.22,97.5
2006.07.23,97.76
2006.07.24,99.12
2006.07.25,97.26
2006.07.26,97.13
2006.07.27,97.84
2006.07.28,95.56
2006.07.29,94.19
2006.07.30,93.75
2006.07.31,93.08
2006.08.01,93.56
2006.08.02,94.22
2006.08.03,91.9
2006.08.04,90.46
2006.08.05,90.45
2006.08.06,84.31
2006.08.07,82.87
2006.08.08,80.41
2006.08.09,72.09
2006.08.10,66.51
2006.08.11,66.62
2006.08.12,66.39
2006.08.13,69.55
2006.08.14,70.33
2006.08.15,69.6
2006.08.16,74.08
2006.08.17,82.57
2006.08.18,83.71
2006.08.19,82.87
2006.08.20,80.83
2006.08.21,80.95
2006.08.22,82.42
2006.08.23,80.96
2006.08.24,78.79
2006.08.25,78.02
2006.08.26,78.69
2006.08.27,82.97
2006.08.28,82.79
